"Geneid","GeneName","NewName","9_SC1","10_Ssh1","11_SC2","12_Ssh2"
"ENSG00000025708","TYMP","ENSG00000025708_TYMP",108,77,79,103
"ENSG00000025770","NCAPH2","ENSG00000025770_NCAPH2",2422,951,1600,996
"ENSG00000025772","TOMM34","ENSG00000025772_TOMM34",5912,2816,2795,3090
"ENSG00000025796","SEC63","ENSG00000025796_SEC63",3546,2822,2992,3754
"ENSG00000025800","KPNA6","ENSG00000025800_KPNA6",4321,3254,2499,4431
"ENSG00000026025","VIM","ENSG00000026025_VIM",115,53,446,313
"ENSG00000026036","RTEL1-TNFRSF6B","ENSG00000026036_RTEL1-TNFRSF6B",78,19,69,7
"ENSG00000026103","FAS","ENSG00000026103_FAS",562,267,322,336
"ENSG00000026297","RNASET2","ENSG00000026297_RNASET2",225,335,189,306
"ENSG00000026508","CD44","ENSG00000026508_CD44",23254,17602,14003,19688
"ENSG00000026559","KCNG1","ENSG00000026559_KCNG1",796,981,822,1279
"ENSG00000026652","AGPAT4","ENSG00000026652_AGPAT4",358,334,243,256
"ENSG00000026751","SLAMF7","ENSG00000026751_SLAMF7",17,11,23,5
"ENSG00000026950","BTN3A1","ENSG00000026950_BTN3A1",669,521,475,691
"ENSG00000027001","MIPEP","ENSG00000027001_MIPEP",943,685,532,781
"ENSG00000027075","PRKCH","ENSG00000027075_PRKCH",254,258,149,448
"ENSG00000027697","IFNGR1","ENSG00000027697_IFNGR1",1278,1275,912,1445
"ENSG00000027847","B4GALT7","ENSG00000027847_B4GALT7",717,670,485,511
"ENSG00000027869","SH2D2A","ENSG00000027869_SH2D2A",25,43,111,110
"ENSG00000028116","VRK2","ENSG00000028116_VRK2",870,514,470,746
"ENSG00000028203","VEZT","ENSG00000028203_VEZT",1562,963,912,988
"ENSG00000028277","POU2F2","ENSG00000028277_POU2F2",60,72,95,103
"ENSG00000028310","BRD9","ENSG00000028310_BRD9",1636,784,939,470
"ENSG00000028528","SNX1","ENSG00000028528_SNX1",2710,2102,1712,2343
"ENSG00000028839","TBPL1","ENSG00000028839_TBPL1",744,416,465,514
"ENSG00000029153","ARNTL2","ENSG00000029153_ARNTL2",1301,847,774,1260
"ENSG00000029363","BCLAF1","ENSG00000029363_BCLAF1",5511,2208,2504,3015
"ENSG00000029364","SLC39A9","ENSG00000029364_SLC39A9",2452,1526,1394,2103
"ENSG00000029534","ANK1","ENSG00000029534_ANK1",26,72,15,40
"ENSG00000029639","TFB1M","ENSG00000029639_TFB1M",295,136,186,158
"ENSG00000029725","RABEP1","ENSG00000029725_RABEP1",2560,1338,1267,1641
"ENSG00000029993","HMGB3","ENSG00000029993_HMGB3",4534,1844,3603,2631
"ENSG00000030066","NUP160","ENSG00000030066_NUP160",3260,1001,1558,1754
"ENSG00000030110","BAK1","ENSG00000030110_BAK1",3403,2524,2463,3781
"ENSG00000030419","IKZF2","ENSG00000030419_IKZF2",152,83,38,83
"ENSG00000030582","GRN","ENSG00000030582_GRN",13375,13338,7190,12670
"ENSG00000031003","FAM13B","ENSG00000031003_FAM13B",593,253,224,319
"ENSG00000031081","ARHGAP31","ENSG00000031081_ARHGAP31",164,163,332,363
"ENSG00000031691","CENPQ","ENSG00000031691_CENPQ",745,296,387,460
"ENSG00000031698","SARS","ENSG00000031698_SARS",3874,4139,3296,4402
"ENSG00000031823","RANBP3","ENSG00000031823_RANBP3",2715,1969,1740,2132
"ENSG00000032219","ARID4A","ENSG00000032219_ARID4A",677,299,309,450
"ENSG00000032389","EIPR1","ENSG00000032389_EIPR1",1037,824,727,812
"ENSG00000032444","PNPLA6","ENSG00000032444_PNPLA6",1839,3036,1544,2858
"ENSG00000032742","IFT88","ENSG00000032742_IFT88",259,178,156,130
"ENSG00000033011","ALG1","ENSG00000033011_ALG1",1124,670,638,725
"ENSG00000033030","ZCCHC8","ENSG00000033030_ZCCHC8",1046,427,502,462
"ENSG00000033050","ABCF2","ENSG00000033050_ABCF2",1600,808,981,919
"ENSG00000033100","CHPF2","ENSG00000033100_CHPF2",2277,2727,1399,1421
"ENSG00000033170","FUT8","ENSG00000033170_FUT8",569,370,286,375
"ENSG00000033178","UBA6","ENSG00000033178_UBA6",2770,1608,1695,2423
"ENSG00000033327","GAB2","ENSG00000033327_GAB2",32,26,11,44
"ENSG00000033627","ATP6V0A1","ENSG00000033627_ATP6V0A1",1466,1512,930,1761
"ENSG00000033800","PIAS1","ENSG00000033800_PIAS1",1346,679,612,955
"ENSG00000033867","SLC4A7","ENSG00000033867_SLC4A7",1685,1036,951,1651
"ENSG00000034053","APBA2","ENSG00000034053_APBA2",699,605,531,464
"ENSG00000034152","MAP2K3","ENSG00000034152_MAP2K3",1932,1618,1597,2640
"ENSG00000034510","TMSB10","ENSG00000034510_TMSB10",44570,27012,29868,30611
"ENSG00000034533","ASTE1","ENSG00000034533_ASTE1",207,148,100,169
"ENSG00000034677","RNF19A","ENSG00000034677_RNF19A",1555,1186,1082,2804
"ENSG00000034693","PEX3","ENSG00000034693_PEX3",653,297,308,298
"ENSG00000034713","GABARAPL2","ENSG00000034713_GABARAPL2",1601,1415,1078,1619
"ENSG00000035115","SH3YL1","ENSG00000035115_SH3YL1",1135,735,532,723
"ENSG00000035141","FAM136A","ENSG00000035141_FAM136A",1684,801,1144,1394
"ENSG00000035403","VCL","ENSG00000035403_VCL",6472,5136,3402,5687
"ENSG00000035499","DEPDC1B","ENSG00000035499_DEPDC1B",1768,165,523,235
"ENSG00000035664","DAPK2","ENSG00000035664_DAPK2",26,48,25,36
"ENSG00000035681","NSMAF","ENSG00000035681_NSMAF",2500,1447,1446,1907
"ENSG00000035687","ADSS","ENSG00000035687_ADSS",2072,1004,866,910
"ENSG00000035862","TIMP2","ENSG00000035862_TIMP2",3135,3056,1535,2600
"ENSG00000035928","RFC1","ENSG00000035928_RFC1",3775,1566,1976,2303
"ENSG00000036054","TBC1D23","ENSG00000036054_TBC1D23",1056,730,552,864
"ENSG00000036257","CUL3","ENSG00000036257_CUL3",3513,1934,1993,2495
"ENSG00000036549","AC118549.1","ENSG00000036549_AC118549.1",1979,1067,927,1541
"ENSG00000036672","USP2","ENSG00000036672_USP2",167,152,77,128
"ENSG00000037042","TUBG2","ENSG00000037042_TUBG2",610,735,391,637
"ENSG00000037241","RPL26L1","ENSG00000037241_RPL26L1",937,567,537,603
"ENSG00000037280","FLT4","ENSG00000037280_FLT4",9,60,40,104
"ENSG00000037474","NSUN2","ENSG00000037474_NSUN2",5242,3243,3029,4205
"ENSG00000037637","FBXO42","ENSG00000037637_FBXO42",1086,796,669,1076
"ENSG00000037749","MFAP3","ENSG00000037749_MFAP3",665,398,345,566
"ENSG00000037757","MRI1","ENSG00000037757_MRI1",1211,674,592,556
"ENSG00000037897","METTL1","ENSG00000037897_METTL1",443,153,215,132
"ENSG00000037965","HOXC8","ENSG00000037965_HOXC8",41,9,18,19
"ENSG00000038002","AGA","ENSG00000038002_AGA",347,161,140,148
"ENSG00000038210","PI4K2B","ENSG00000038210_PI4K2B",1060,310,417,335
"ENSG00000038219","BOD1L1","ENSG00000038219_BOD1L1",2001,1271,1057,1486
"ENSG00000038274","MAT2B","ENSG00000038274_MAT2B",2830,1707,1373,1969
"ENSG00000038295","TLL1","ENSG00000038295_TLL1",378,206,214,188
"ENSG00000038358","EDC4","ENSG00000038358_EDC4",2332,1524,1409,2214
"ENSG00000038382","TRIO","ENSG00000038382_TRIO",2497,1538,1383,1721
"ENSG00000038427","VCAN","ENSG00000038427_VCAN",740,280,182,283
"ENSG00000038532","CLEC16A","ENSG00000038532_CLEC16A",1587,1446,906,1227
"ENSG00000039068","CDH1","ENSG00000039068_CDH1",6132,6360,3200,5642
"ENSG00000039123","MTREX","ENSG00000039123_MTREX",3435,1750,1987,2581
"ENSG00000039139","DNAH5","ENSG00000039139_DNAH5",39,24,20,15
"ENSG00000039319","ZFYVE16","ENSG00000039319_ZFYVE16",1063,560,405,627
"ENSG00000039523","RIPOR1","ENSG00000039523_RIPOR1",2400,2135,1445,2399
"ENSG00000039560","RAI14","ENSG00000039560_RAI14",1517,487,886,613
"ENSG00000039650","PNKP","ENSG00000039650_PNKP",1231,766,813,600
"ENSG00000040199","PHLPP2","ENSG00000040199_PHLPP2",769,384,335,566
"ENSG00000040275","SPDL1","ENSG00000040275_SPDL1",2320,375,735,382
"ENSG00000040341","STAU2","ENSG00000040341_STAU2",791,601,442,595
"ENSG00000040487","PQLC2","ENSG00000040487_PQLC2",830,1028,592,805
"ENSG00000040531","CTNS","ENSG00000040531_CTNS",657,368,442,389
"ENSG00000040608","RTN4R","ENSG00000040608_RTN4R",301,556,308,408
"ENSG00000040633","PHF23","ENSG00000040633_PHF23",2096,1309,987,1351
"ENSG00000040933","INPP4A","ENSG00000040933_INPP4A",758,729,477,934
"ENSG00000041353","RAB27B","ENSG00000041353_RAB27B",872,663,358,704
"ENSG00000041357","PSMA4","ENSG00000041357_PSMA4",5624,3249,3250,4522
"ENSG00000041802","LSG1","ENSG00000041802_LSG1",2280,1151,1352,1546
"ENSG00000041880","PARP3","ENSG00000041880_PARP3",846,943,536,684
"ENSG00000041982","TNC","ENSG00000041982_TNC",3617,1833,991,1005
"ENSG00000041988","THAP3","ENSG00000041988_THAP3",695,562,525,791
"ENSG00000042088","TDP1","ENSG00000042088_TDP1",2025,666,893,1224
"ENSG00000042286","AIFM2","ENSG00000042286_AIFM2",37,76,58,93
"ENSG00000042317","AL049834.1","ENSG00000042317_AL049834.1",128,120,93,160
"ENSG00000042429","MED17","ENSG00000042429_MED17",176,120,86,94
"ENSG00000042445","RETSAT","ENSG00000042445_RETSAT",1988,1756,1528,2104
"ENSG00000042493","CAPG","ENSG00000042493_CAPG",4416,5995,2890,5250
"ENSG00000042753","AP2S1","ENSG00000042753_AP2S1",4672,2966,2786,3575
"ENSG00000043093","DCUN1D1","ENSG00000043093_DCUN1D1",1291,855,645,1068
"ENSG00000043143","JADE2","ENSG00000043143_JADE2",2827,1342,1338,2098
"ENSG00000043355","ZIC2","ENSG00000043355_ZIC2",347,172,245,338
"ENSG00000043514","TRIT1","ENSG00000043514_TRIT1",1239,839,825,977
"ENSG00000043591","ADRB1","ENSG00000043591_ADRB1",20,49,20,62
"ENSG00000044090","CUL7","ENSG00000044090_CUL7",1354,1844,918,2136
"ENSG00000044115","CTNNA1","ENSG00000044115_CTNNA1",13117,9482,8606,11781
"ENSG00000044446","PHKA2","ENSG00000044446_PHKA2",1224,936,667,891
"ENSG00000044459","CNTLN","ENSG00000044459_CNTLN",285,116,145,151
"ENSG00000044574","HSPA5","ENSG00000044574_HSPA5",23210,33331,129403,91948
"ENSG00000046604","DSG2","ENSG00000046604_DSG2",8253,3734,4220,3838
"ENSG00000046647","GEMIN8","ENSG00000046647_GEMIN8",399,297,220,199
"ENSG00000046651","OFD1","ENSG00000046651_OFD1",1136,861,677,707
"ENSG00000047056","WDR37","ENSG00000047056_WDR37",898,653,467,722
"ENSG00000047188","YTHDC2","ENSG00000047188_YTHDC2",1489,962,771,1008
"ENSG00000047230","CTPS2","ENSG00000047230_CTPS2",1201,845,737,1050
"ENSG00000047249","ATP6V1H","ENSG00000047249_ATP6V1H",2151,1736,1424,2226
"ENSG00000047315","POLR2B","ENSG00000047315_POLR2B",6149,3732,3497,4987
"ENSG00000047346","FAM214A","ENSG00000047346_FAM214A",336,314,182,304
"ENSG00000047365","ARAP2","ENSG00000047365_ARAP2",859,661,306,722
"ENSG00000047410","TPR","ENSG00000047410_TPR",7226,2853,3599,3842
"ENSG00000047578","KIAA0556","ENSG00000047578_KIAA0556",607,570,424,546
"ENSG00000047579","DTNBP1","ENSG00000047579_DTNBP1",557,462,330,515
"ENSG00000047597","XK","ENSG00000047597_XK",31,12,19,40
"ENSG00000047621","C12orf4","ENSG00000047621_C12orf4",402,214,227,247
"ENSG00000047634","SCML1","ENSG00000047634_SCML1",474,252,341,368
"ENSG00000047644","WWC3","ENSG00000047644_WWC3",1740,1044,1028,965
"ENSG00000047849","MAP4","ENSG00000047849_MAP4",10630,8075,5512,8618
"ENSG00000047932","GOPC","ENSG00000047932_GOPC",1642,885,702,958
"ENSG00000048028","USP28","ENSG00000048028_USP28",1571,904,799,1194
"ENSG00000048052","HDAC9","ENSG00000048052_HDAC9",74,77,42,83
"ENSG00000048140","TSPAN17","ENSG00000048140_TSPAN17",2502,2440,1455,2742
"ENSG00000048162","NOP16","ENSG00000048162_NOP16",2021,751,1185,1216
"ENSG00000048342","CC2D2A","ENSG00000048342_CC2D2A",606,356,351,443
"ENSG00000048392","RRM2B","ENSG00000048392_RRM2B",1173,1037,735,1564
"ENSG00000048405","ZNF800","ENSG00000048405_ZNF800",604,390,303,486
"ENSG00000048471","SNX29","ENSG00000048471_SNX29",428,254,216,374
"ENSG00000048544","MRPS10","ENSG00000048544_MRPS10",2796,1768,1415,1799
"ENSG00000048649","RSF1","ENSG00000048649_RSF1",1887,1072,985,1392
"ENSG00000048707","VPS13D","ENSG00000048707_VPS13D",1478,1521,805,1751
"ENSG00000048828","FAM120A","ENSG00000048828_FAM120A",7561,4315,4465,6272
"ENSG00000048991","R3HDM1","ENSG00000048991_R3HDM1",2685,1119,1401,1602
"ENSG00000049089","COL9A2","ENSG00000049089_COL9A2",1091,848,611,604
"ENSG00000049130","KITLG","ENSG00000049130_KITLG",30,19,14,11
"ENSG00000049167","ERCC8","ENSG00000049167_ERCC8",302,262,172,348
"ENSG00000049192","ADAMTS6","ENSG00000049192_ADAMTS6",50,26,88,62
"ENSG00000049239","H6PD","ENSG00000049239_H6PD",490,601,312,380
"ENSG00000049245","VAMP3","ENSG00000049245_VAMP3",3109,2688,1942,3106
"ENSG00000049246","PER3","ENSG00000049246_PER3",166,244,65,202
"ENSG00000049283","EPN3","ENSG00000049283_EPN3",1508,925,675,748
"ENSG00000049323","LTBP1","ENSG00000049323_LTBP1",266,452,168,384
"ENSG00000049449","RCN1","ENSG00000049449_RCN1",1259,1153,944,1350
"ENSG00000049540","ELN","ENSG00000049540_ELN",3,41,11,69
"ENSG00000049541","RFC2","ENSG00000049541_RFC2",3987,1463,2104,1920
"ENSG00000049618","ARID1B","ENSG00000049618_ARID1B",2436,1373,1123,1485
"ENSG00000049656","CLPTM1L","ENSG00000049656_CLPTM1L",4046,2631,3183,2409
"ENSG00000049759","NEDD4L","ENSG00000049759_NEDD4L",1903,1018,1276,1649
"ENSG00000049769","PPP1R3F","ENSG00000049769_PPP1R3F",131,183,88,158
"ENSG00000049860","HEXB","ENSG00000049860_HEXB",4189,2594,2503,3639
"ENSG00000049883","PTCD2","ENSG00000049883_PTCD2",581,305,257,208
"ENSG00000050130","JKAMP","ENSG00000050130_JKAMP",1546,923,907,1067
"ENSG00000050165","DKK3","ENSG00000050165_DKK3",1983,3089,1373,2656
"ENSG00000050327","ARHGEF5","ENSG00000050327_ARHGEF5",895,862,593,1008
"ENSG00000050344","NFE2L3","ENSG00000050344_NFE2L3",737,315,372,451
"ENSG00000050393","MCUR1","ENSG00000050393_MCUR1",1927,1308,1310,1742
"ENSG00000050405","LIMA1","ENSG00000050405_LIMA1",4690,5180,4420,6150
"ENSG00000050426","LETMD1","ENSG00000050426_LETMD1",1203,725,589,784
"ENSG00000050438","SLC4A8","ENSG00000050438_SLC4A8",51,31,31,55
"ENSG00000050555","LAMC3","ENSG00000050555_LAMC3",5,15,11,30
"ENSG00000050748","MAPK9","ENSG00000050748_MAPK9",3350,2209,2102,2836
"ENSG00000050820","BCAR1","ENSG00000050820_BCAR1",1946,2393,1843,1863
"ENSG00000051009","FAM160A2","ENSG00000051009_FAM160A2",849,621,528,662
"ENSG00000051108","HERPUD1","ENSG00000051108_HERPUD1",1837,2574,11011,5169
"ENSG00000051128","HOMER3","ENSG00000051128_HOMER3",1330,1364,786,1022
"ENSG00000051180","RAD51","ENSG00000051180_RAD51",898,360,370,420
"ENSG00000051341","POLQ","ENSG00000051341_POLQ",1225,271,383,462
"ENSG00000051382","PIK3CB","ENSG00000051382_PIK3CB",2365,1293,1107,1830
"ENSG00000051523","CYBA","ENSG00000051523_CYBA",2043,2170,846,985
"ENSG00000051596","THOC3","ENSG00000051596_THOC3",2017,952,841,854
"ENSG00000051620","HEBP2","ENSG00000051620_HEBP2",1273,1456,994,1389
"ENSG00000051825","MPHOSPH9","ENSG00000051825_MPHOSPH9",879,267,323,396
"ENSG00000052126","PLEKHA5","ENSG00000052126_PLEKHA5",1725,778,790,930
"ENSG00000052344","PRSS8","ENSG00000052344_PRSS8",1886,2852,1310,3469
"ENSG00000052723","SIKE1","ENSG00000052723_SIKE1",1537,1061,871,1405
"ENSG00000052749","RRP12","ENSG00000052749_RRP12",1714,829,1171,1166
"ENSG00000052795","FNIP2","ENSG00000052795_FNIP2",471,163,149,186
"ENSG00000052802","MSMO1","ENSG00000052802_MSMO1",4025,7738,4327,9698
"ENSG00000052841","TTC17","ENSG00000052841_TTC17",1910,1598,994,1983
"ENSG00000053254","FOXN3","ENSG00000053254_FOXN3",923,524,359,430
"ENSG00000053371","AKR7A2","ENSG00000053371_AKR7A2",1643,1376,935,1688
"ENSG00000053372","MRTO4","ENSG00000053372_MRTO4",3439,1115,1803,1499
"ENSG00000053501","USE1","ENSG00000053501_USE1",318,187,269,223
"ENSG00000053524","MCF2L2","ENSG00000053524_MCF2L2",15,26,16,57
"ENSG00000053747","LAMA3","ENSG00000053747_LAMA3",8397,16491,15076,28381
"ENSG00000053770","AP5M1","ENSG00000053770_AP5M1",1083,795,588,772
"ENSG00000053900","ANAPC4","ENSG00000053900_ANAPC4",1155,529,597,650
"ENSG00000053918","KCNQ1","ENSG00000053918_KCNQ1",9,21,8,6
"ENSG00000054116","TRAPPC3","ENSG00000054116_TRAPPC3",2518,2065,1655,2423
"ENSG00000054118","THRAP3","ENSG00000054118_THRAP3",6644,3272,3387,2405
"ENSG00000054148","PHPT1","ENSG00000054148_PHPT1",2189,1475,1326,1185
"ENSG00000054179","ENTPD2","ENSG00000054179_ENTPD2",532,334,243,426
"ENSG00000054267","ARID4B","ENSG00000054267_ARID4B",1159,659,573,1003
"ENSG00000054277","OPN3","ENSG00000054277_OPN3",1679,905,754,939
"ENSG00000054282","SDCCAG8","ENSG00000054282_SDCCAG8",681,479,462,452
"ENSG00000054392","HHAT","ENSG00000054392_HHAT",30,68,15,42
"ENSG00000054523","KIF1B","ENSG00000054523_KIF1B",3998,1896,1944,2928
"ENSG00000054598","FOXC1","ENSG00000054598_FOXC1",335,368,176,494
"ENSG00000054611","TBC1D22A","ENSG00000054611_TBC1D22A",550,546,402,262
"ENSG00000054654","SYNE2","ENSG00000054654_SYNE2",3838,1739,1506,1677
"ENSG00000054690","PLEKHH1","ENSG00000054690_PLEKHH1",473,259,234,230
"ENSG00000054793","ATP9A","ENSG00000054793_ATP9A",1266,1682,826,1382
"ENSG00000054965","FAM168A","ENSG00000054965_FAM168A",1519,1233,815,1407
"ENSG00000054967","RELT","ENSG00000054967_RELT",707,308,477,480
"ENSG00000054983","GALC","ENSG00000054983_GALC",81,104,61,134
"ENSG00000055044","NOP58","ENSG00000055044_NOP58",4540,1547,2494,1921
"ENSG00000055070","SZRD1","ENSG00000055070_SZRD1",7086,5077,3908,7122
"ENSG00000055118","KCNH2","ENSG00000055118_KCNH2",21,48,8,51
"ENSG00000055130","CUL1","ENSG00000055130_CUL1",5685,3312,3099,4697
"ENSG00000055147","FAM114A2","ENSG00000055147_FAM114A2",467,343,277,271
"ENSG00000055163","CYFIP2","ENSG00000055163_CYFIP2",12,21,20,37
"ENSG00000055208","TAB2","ENSG00000055208_TAB2",2984,1959,1509,2499
"ENSG00000055211","GINM1","ENSG00000055211_GINM1",1179,819,685,963
"ENSG00000055332","EIF2AK2","ENSG00000055332_EIF2AK2",2546,1956,1194,2694
"ENSG00000055483","AC022966.1","ENSG00000055483_AC022966.1",1974,1107,1256,1553
"ENSG00000055609","KMT2C","ENSG00000055609_KMT2C",2297,1149,1036,1708
"ENSG00000055732","MCOLN3","ENSG00000055732_MCOLN3",530,569,292,477
"ENSG00000055917","PUM2","ENSG00000055917_PUM2",4046,2064,1871,2565
"ENSG00000055950","MRPL43","ENSG00000055950_MRPL43",2171,1448,1209,1488
"ENSG00000056050","HPF1","ENSG00000056050_HPF1",1203,589,668,818
"ENSG00000056097","ZFR","ENSG00000056097_ZFR",2868,1607,1670,2369
"ENSG00000056277","ZNF280C","ENSG00000056277_ZNF280C",190,48,69,68
"ENSG00000056487","PHF21B","ENSG00000056487_PHF21B",32,16,32,13
"ENSG00000056558","TRAF1","ENSG00000056558_TRAF1",11,34,7,27
"ENSG00000056586","RC3H2","ENSG00000056586_RC3H2",2173,1131,1031,1429
"ENSG00000056972","TRAF3IP2","ENSG00000056972_TRAF3IP2",1513,1272,907,1370
"ENSG00000056998","GYG2","ENSG00000056998_GYG2",247,620,258,654
"ENSG00000057019","DCBLD2","ENSG00000057019_DCBLD2",4331,1622,1904,1921
"ENSG00000057149","SERPINB3","ENSG00000057149_SERPINB3",14,143,6,215
"ENSG00000057252","SOAT1","ENSG00000057252_SOAT1",1262,847,635,924
"ENSG00000057294","PKP2","ENSG00000057294_PKP2",2057,1610,1506,2275
"ENSG00000057608","GDI2","ENSG00000057608_GDI2",8899,4481,5132,5842
"ENSG00000057657","PRDM1","ENSG00000057657_PRDM1",10,6,9,24
"ENSG00000057663","ATG5","ENSG00000057663_ATG5",1403,947,782,1297
"ENSG00000057704","TMCC3","ENSG00000057704_TMCC3",112,97,74,92
"ENSG00000057757","PITHD1","ENSG00000057757_PITHD1",2236,1413,1384,1944
"ENSG00000057935","MTA3","ENSG00000057935_MTA3",1550,1445,973,1361
"ENSG00000058056","USP13","ENSG00000058056_USP13",997,349,345,434
"ENSG00000058063","ATP11B","ENSG00000058063_ATP11B",2261,1346,1362,2083
"ENSG00000058085","LAMC2","ENSG00000058085_LAMC2",19381,32224,32941,60970
"ENSG00000058091","CDK14","ENSG00000058091_CDK14",482,444,166,471
"ENSG00000058262","SEC61A1","ENSG00000058262_SEC61A1",12595,6486,8868,8036
"ENSG00000058272","PPP1R12A","ENSG00000058272_PPP1R12A",1825,1028,951,1334
"ENSG00000058335","RASGRF1","ENSG00000058335_RASGRF1",56,30,10,25
"ENSG00000058404","CAMK2B","ENSG00000058404_CAMK2B",2,31,5,41
"ENSG00000058453","CROCC","ENSG00000058453_CROCC",752,859,425,511
"ENSG00000058600","POLR3E","ENSG00000058600_POLR3E",2459,1333,1522,1941
"ENSG00000058668","ATP2B4","ENSG00000058668_ATP2B4",2447,2769,1518,2513
"ENSG00000058729","RIOK2","ENSG00000058729_RIOK2",762,450,461,648
"ENSG00000058799","YIPF1","ENSG00000058799_YIPF1",676,662,474,827
"ENSG00000058804","NDC1","ENSG00000058804_NDC1",4219,1128,1528,1753
"ENSG00000058866","DGKG","ENSG00000058866_DGKG",20,23,22,46
"ENSG00000059122","FLYWCH1","ENSG00000059122_FLYWCH1",903,1242,657,1165
"ENSG00000059145","UNKL","ENSG00000059145_UNKL",222,236,162,203
"ENSG00000059378","PARP12","ENSG00000059378_PARP12",1222,1330,870,1488
"ENSG00000059573","ALDH18A1","ENSG00000059573_ALDH18A1",3172,2485,2189,3529
"ENSG00000059588","TARBP1","ENSG00000059588_TARBP1",1951,1155,790,1182
"ENSG00000059691","GATB","ENSG00000059691_GATB",972,758,576,678
"ENSG00000059728","MXD1","ENSG00000059728_MXD1",505,351,368,621
"ENSG00000059758","CDK17","ENSG00000059758_CDK17",763,383,552,623
"ENSG00000059769","DNAJC25","ENSG00000059769_DNAJC25",390,215,212,309
"ENSG00000059804","SLC2A3","ENSG00000059804_SLC2A3",1947,2298,2857,5990
"ENSG00000059915","PSD","ENSG00000059915_PSD",14,55,14,51
"ENSG00000060069","CTDP1","ENSG00000060069_CTDP1",905,915,634,934
"ENSG00000060138","YBX3","ENSG00000060138_YBX3",5290,3559,3324,4427
"ENSG00000060140","STYK1","ENSG00000060140_STYK1",138,99,106,153
"ENSG00000060237","WNK1","ENSG00000060237_WNK1",10329,6569,4956,7943
"ENSG00000060339","CCAR1","ENSG00000060339_CCAR1",4356,1985,2637,2744
"ENSG00000060491","OGFR","ENSG00000060491_OGFR",1849,1850,1456,2163
"ENSG00000060558","GNA15","ENSG00000060558_GNA15",1034,1087,1126,1700
"ENSG00000060642","PIGV","ENSG00000060642_PIGV",467,472,224,418
"ENSG00000060656","PTPRU","ENSG00000060656_PTPRU",1846,2290,1148,2566
"ENSG00000060688","SNRNP40","ENSG00000060688_SNRNP40",2232,1032,1248,1735
"ENSG00000060749","QSER1","ENSG00000060749_QSER1",2297,772,808,1175
"ENSG00000060762","MPC1","ENSG00000060762_MPC1",306,287,252,418
"ENSG00000060971","ACAA1","ENSG00000060971_ACAA1",2287,1798,1431,1993
"ENSG00000060982","BCAT1","ENSG00000060982_BCAT1",2123,1715,1601,2146
"ENSG00000061273","HDAC7","ENSG00000061273_HDAC7",2164,1658,1663,2251
"ENSG00000061337","LZTS1","ENSG00000061337_LZTS1",64,48,35,38
"ENSG00000061656","SPAG4","ENSG00000061656_SPAG4",98,176,71,158
"ENSG00000061676","NCKAP1","ENSG00000061676_NCKAP1",11974,6854,6366,8792
"ENSG00000061794","MRPS35","ENSG00000061794_MRPS35",2199,1131,1267,1682
"ENSG00000061936","SFSWAP","ENSG00000061936_SFSWAP",1733,1097,1202,1378
"ENSG00000061938","TNK2","ENSG00000061938_TNK2",1728,1516,1141,1478
"ENSG00000061987","MON2","ENSG00000061987_MON2",1142,641,531,826
"ENSG00000062038","CDH3","ENSG00000062038_CDH3",9927,11150,6031,9250
"ENSG00000062194","GPBP1","ENSG00000062194_GPBP1",3331,2035,1685,2491
"ENSG00000062282","DGAT2","ENSG00000062282_DGAT2",159,127,48,153
