"Geneid","GeneName","NewName","GeneType","chr","start","end","strand","logFC","logCPM","PValue","FDR","significance"
"ENSG00000169583","CLIC3","ENSG00000169583_CLIC3","protein_coding","chr9",136994608,136996568,"-",1.1524159959349,5.62621609608744,0.000290177945476308,0.00655892837384417,"Up_in_Ssh1"
"ENSG00000084731","KIF3C","ENSG00000084731_KIF3C","protein_coding","chr2",25926598,25982749,"-",0.888573245374653,5.71221172685996,0.000293212448286458,0.00661717827911372,"FDR_significant"
"ENSG00000116701","NCF2","ENSG00000116701_NCF2","protein_coding","chr1",183554461,183590905,"-",2.19095063021556,1.21640698023205,0.000296343581520395,0.0066774240658474,"Up_in_Ssh1"
"ENSG00000267390","KDSR-DT","ENSG00000267390_KDSR-DT","lncRNA","chr18",63367295,63381631,"+",2.73679420330629,-0.0663957952997287,0.000299118255332538,0.00672946295745024,"Up_in_Ssh1"
"ENSG00000174799","CEP135","ENSG00000174799_CEP135","protein_coding","chr4",55948871,56033361,"+",-1.23951064140376,3.95471707138903,0.000301145265565742,0.00676454567030127,"Down_in_Ssh1"
"ENSG00000137171","KLC4","ENSG00000137171_KLC4","protein_coding","chr6",43040777,43075095,"+",0.935872281164362,5.34019159816634,0.000301913662290514,0.0067712915328598,"FDR_significant"
"ENSG00000073536","NLE1","ENSG00000073536_NLE1","protein_coding","chr17",35128730,35142304,"-",-0.910756144609406,5.11036674130396,0.000303131827362028,0.00678808825792429,"FDR_significant"
"ENSG00000115461","IGFBP5","ENSG00000115461_IGFBP5","protein_coding","chr2",216672105,216695549,"-",2.06920449171452,1.08401019642141,0.000308003104658782,0.00688651145594118,"Up_in_Ssh1"
"ENSG00000112118","MCM3","ENSG00000112118_MCM3","protein_coding","chr6",52264014,52284881,"-",-0.916315213456723,8.52213209469715,0.000310678767093452,0.00693561580983623,"FDR_significant"
"ENSG00000100968","NFATC4","ENSG00000100968_NFATC4","protein_coding","chr14",24365673,24379604,"+",1.02141350005806,4.70671207783411,0.000313278197735651,0.0069828696586193,"Up_in_Ssh1"
"ENSG00000072954","TMEM38A","ENSG00000072954_TMEM38A","protein_coding","chr19",16661139,16690023,"+",0.94351996118375,4.72245047557344,0.000316716492778348,0.00704264872411312,"FDR_significant"
"ENSG00000175482","POLD4","ENSG00000175482_POLD4","protein_coding","chr11",67350772,67356972,"-",1.48599467323173,2.69952619343994,0.000317417686438383,0.00704264872411312,"Up_in_Ssh1"
"ENSG00000158186","MRAS","ENSG00000158186_MRAS","protein_coding","chr3",138347648,138405534,"+",1.36134102076171,3.23876647005704,0.00031742063930055,0.00704264872411312,"Up_in_Ssh1"
"ENSG00000132773","TOE1","ENSG00000132773_TOE1","protein_coding","chr1",45340052,45343973,"+",-1.18032704377074,3.97423941744817,0.000319872602563357,0.00708422493797911,"Down_in_Ssh1"
"ENSG00000148450","MSRB2","ENSG00000148450_MSRB2","protein_coding","chr10",23095579,23122013,"+",1.13550319841512,4.41856514074247,0.000320273960281926,0.00708422493797911,"Up_in_Ssh1"
"ENSG00000065989","PDE4A","ENSG00000065989_PDE4A","protein_coding","chr19",10416773,10469630,"+",0.97261570933787,4.68967743862503,0.000324612890470692,0.00716657861081652,"FDR_significant"
"ENSG00000131069","ACSS2","ENSG00000131069_ACSS2","protein_coding","chr20",34872146,34927962,"+",1.11852741052556,7.90423689466255,0.000324987941980896,0.00716657861081652,"Up_in_Ssh1"
"ENSG00000090339","ICAM1","ENSG00000090339_ICAM1","protein_coding","chr19",10271093,10286615,"+",1.30566574104226,4.19914663473434,0.000326838121138423,0.00718579290614674,"Up_in_Ssh1"
"ENSG00000138658","ZGRF1","ENSG00000138658_ZGRF1","protein_coding","chr4",112539333,112636995,"-",-1.05492349084894,4.37259014677548,0.000327208597939892,0.00718579290614674,"Down_in_Ssh1"
"ENSG00000130522","JUND","ENSG00000130522_JUND","protein_coding","chr19",18279694,18281622,"-",0.916521975646513,5.77846513085585,0.000327349476368775,0.00718579290614674,"FDR_significant"
"ENSG00000166165","CKB","ENSG00000166165_CKB","protein_coding","chr14",103519667,103522833,"-",1.05559147550991,6.2269785420633,0.000333125097902346,0.0072915016747882,"Up_in_Ssh1"
"ENSG00000124587","PEX6","ENSG00000124587_PEX6","protein_coding","chr6",42963865,42979181,"-",0.933612603327659,4.89613970623353,0.000333544467385556,0.0072915016747882,"FDR_significant"
"ENSG00000103326","CAPN15","ENSG00000103326_CAPN15","protein_coding","chr16",527712,554636,"+",-1.02461927408514,6.02931184597604,0.000334435290531864,0.0072915016747882,"Down_in_Ssh1"
"ENSG00000165821","SALL2","ENSG00000165821_SALL2","protein_coding","chr14",21521080,21537216,"-",1.10534045945259,3.9876231405763,0.000334644292021267,0.0072915016747882,"Up_in_Ssh1"
"ENSG00000019549","SNAI2","ENSG00000019549_SNAI2","protein_coding","chr8",48917598,48921740,"-",0.912032267593692,6.45275424816829,0.000334685269740036,0.0072915016747882,"FDR_significant"
"ENSG00000038210","PI4K2B","ENSG00000038210_PI4K2B","protein_coding","chr4",25160663,25279204,"+",-1.07986205368842,4.52895816036436,0.000339861097830137,0.00739312878377558,"Down_in_Ssh1"
"ENSG00000131470","PSMC3IP","ENSG00000131470_PSMC3IP","protein_coding","chr17",42572310,42577831,"-",-1.08557925093838,4.41569659103803,0.000340946584969783,0.00740560555281214,"Down_in_Ssh1"
"ENSG00000148459","PDSS1","ENSG00000148459_PDSS1","protein_coding","chr10",26697701,26746798,"+",-1.14236971631163,4.09958525435161,0.000345206246183068,0.00747906854210801,"Down_in_Ssh1"
"ENSG00000278259","MYO19","ENSG00000278259_MYO19","protein_coding","chr17",36495636,36543435,"-",-0.901716215551252,6.48722894425986,0.000345362766910559,0.00747906854210801,"FDR_significant"
"ENSG00000163993","S100P","ENSG00000163993_S100P","protein_coding","chr4",6693878,6697170,"+",3.25470730799997,0.296483704563949,0.000346158144194664,0.00748508776370705,"Up_in_Ssh1"
"ENSG00000170801","HTRA3","ENSG00000170801_HTRA3","protein_coding","chr4",8269754,8307098,"+",3.10985169169256,-0.639128547462078,0.000347935569036599,0.00751229245027379,"Up_in_Ssh1"
"ENSG00000138685","FGF2","ENSG00000138685_FGF2","protein_coding","chr4",122826682,122898236,"+",1.77489482340999,2.26294051614422,0.000351078376868365,0.00756885216062261,"Up_in_Ssh1"
"ENSG00000123219","CENPK","ENSG00000123219_CENPK","protein_coding","chr5",65517766,65563168,"-",-1.05369678650395,4.46566187595345,0.000357943514769645,0.0077053733402644,"Down_in_Ssh1"
"ENSG00000268460","ENSG00000268460","ENSG00000268460_ENSG00000268460","lncRNA","chr19",46201552,46214838,"+",1.93662179512082,0.973999554438746,0.000358590762369976,0.00770783650586043,"Up_in_Ssh1"
"ENSG00000121957","GPSM2","ENSG00000121957_GPSM2","protein_coding","chr1",108875350,108934545,"+",-0.970631560397829,6.83154316063919,0.000362252884646525,0.00777500034020271,"FDR_significant"
"ENSG00000005379","TSPOAP1","ENSG00000005379_TSPOAP1","protein_coding","chr17",58301228,58328795,"-",1.11188277972808,4.3153629288368,0.000363432902210832,0.00777895570400937,"Up_in_Ssh1"
"ENSG00000177169","ULK1","ENSG00000177169_ULK1","protein_coding","chr12",131894622,131923150,"+",0.918956144833187,6.0727184189806,0.000363512654217499,0.00777895570400937,"FDR_significant"
"ENSG00000121897","LIAS","ENSG00000121897_LIAS","protein_coding","chr4",39459004,39485109,"+",-1.19157814658128,3.96904196317577,0.000366203984539896,0.00782497317629857,"Down_in_Ssh1"
"ENSG00000135372","NAT10","ENSG00000135372_NAT10","protein_coding","chr11",34105617,34147670,"+",-0.79904866029077,6.62600869422072,0.000370265505949628,0.00790008968888985,"FDR_significant"
"ENSG00000239672","NME1","ENSG00000239672_NME1","protein_coding","chr17",51153559,51162428,"+",-0.825918677392935,6.1925288249801,0.000371739383023511,0.00791985554465112,"FDR_significant"
"ENSG00000079616","KIF22","ENSG00000079616_KIF22","protein_coding","chr16",29790727,29805385,"+",-0.844778059228586,7.34783977523877,0.000374063255172528,0.00795764566077322,"FDR_significant"
"ENSG00000137210","TMEM14B","ENSG00000137210_TMEM14B","protein_coding","chr6",10747759,10852753,"+",-0.820720508112976,5.97216676158264,0.000375432661049447,0.00797504974264508,"FDR_significant"
"ENSG00000187951","ENSG00000187951","ENSG00000187951_ENSG00000187951","lncRNA","chr15",30658717,30772993,"+",-1.23909357073552,3.96646769570142,0.000376048717690832,0.00797642338726625,"Down_in_Ssh1"
"ENSG00000029993","HMGB3","ENSG00000029993_HMGB3","protein_coding","chrX",150980509,150990771,"+",-0.887083350567846,7.17517951394604,0.000376792409329679,0.00798049632996068,"FDR_significant"
"ENSG00000197249","SERPINA1","ENSG00000197249_SERPINA1","protein_coding","chr14",94376747,94390693,"-",1.20723321437856,5.44160167216762,0.000379245456380893,0.00802070873100292,"Up_in_Ssh1"
"ENSG00000103044","HAS3","ENSG00000103044_HAS3","protein_coding","chr16",69105653,69118719,"+",-1.26074041305991,4.11119581358693,0.000382376596195394,0.00806374108583226,"Down_in_Ssh1"
"ENSG00000127838","PNKD","ENSG00000127838_PNKD","protein_coding","chr2",218269651,218346793,"+",0.817543331463458,6.18049548307489,0.000382448422392483,0.00806374108583226,"FDR_significant"
"ENSG00000179222","MAGED1","ENSG00000179222_MAGED1","protein_coding","chrX",51803007,51902354,"+",0.901062109235607,6.78717962970225,0.000382952448912399,0.00806374108583226,"FDR_significant"
"ENSG00000115159","GPD2","ENSG00000115159_GPD2","protein_coding","chr2",156435290,156613735,"+",-0.831828198982918,6.29941307964869,0.000385397676684035,0.0081034342891152,"FDR_significant"
"ENSG00000130699","TAF4","ENSG00000130699_TAF4","protein_coding","chr20",61953469,62065881,"-",-0.889111418210575,5.10074572063609,0.000386229118406383,0.00810912979225942,"FDR_significant"
"ENSG00000240771","ARHGEF25","ENSG00000240771_ARHGEF25","protein_coding","chr12",57610180,57617245,"+",1.29535966348476,3.98093411389902,0.000388522109761825,0.00814545049248488,"Up_in_Ssh1"
"ENSG00000188312","CENPP","ENSG00000188312_CENPP","protein_coding","chr9",92325953,92620529,"+",-1.4036835044093,2.94087984949795,0.000389798003089037,0.00816037324556586,"Down_in_Ssh1"
"ENSG00000125746","EML2","ENSG00000125746_EML2","protein_coding","chr19",45606994,45645602,"-",0.964849984201506,6.82253700804059,0.000392206121710509,0.00819892161367663,"FDR_significant"
"ENSG00000146247","PHIP","ENSG00000146247_PHIP","protein_coding","chr6",78934419,79078287,"-",-1.06028175677561,5.59389458511632,0.000395965992407758,0.00826557582420004,"Down_in_Ssh1"
"ENSG00000099308","MAST3","ENSG00000099308_MAST3","protein_coding","chr19",18097778,18151692,"+",1.01321097803946,4.5939005714254,0.000398124754648567,0.00829866383392821,"Up_in_Ssh1"
"ENSG00000158113","LRRC43","ENSG00000158113_LRRC43","protein_coding","chr12",122167738,122203471,"+",2.47033527596694,0.143383892758486,0.000399587719875798,0.00831717403701193,"Up_in_Ssh1"
"ENSG00000184117","NIPSNAP1","ENSG00000184117_NIPSNAP1","protein_coding","chr22",29554808,29581327,"-",0.890667679148289,6.85187376325661,0.00040020909160303,0.00831813896426643,"FDR_significant"
"ENSG00000125347","IRF1","ENSG00000125347_IRF1","protein_coding","chr5",132440440,132508719,"-",1.04143815905903,4.31136521085799,0.000407261947656696,0.0084525844114803,"Up_in_Ssh1"
"ENSG00000163507","CIP2A","ENSG00000163507_CIP2A","protein_coding","chr3",108549864,108589644,"-",-1.1841959606143,4.61546186320288,0.000407920077043739,0.0084541143760956,"Down_in_Ssh1"
"ENSG00000124313","IQSEC2","ENSG00000124313_IQSEC2","protein_coding","chrX",53225828,53321350,"-",1.04610071787457,4.44921394315141,0.000409135033855257,0.00846716366201738,"Up_in_Ssh1"
"ENSG00000149577","SIDT2","ENSG00000149577_SIDT2","protein_coding","chr11",117178736,117197445,"+",0.93790337647567,5.32375043905019,0.000411237156707684,0.0084985095841905,"FDR_significant"
"ENSG00000104691","UBXN8","ENSG00000104691_UBXN8","protein_coding","chr8",30729131,30767006,"+",-1.20079216308614,3.53573261335389,0.000415964091110266,0.00857664556974604,"Down_in_Ssh1"
"ENSG00000176208","ATAD5","ENSG00000176208_ATAD5","protein_coding","chr17",30831966,30895869,"+",-1.22737729508604,4.36516828079309,0.000416203870452213,0.00857664556974604,"Down_in_Ssh1"
"ENSG00000099901","RANBP1","ENSG00000099901_RANBP1","protein_coding","chr22",20115938,20127355,"+",-0.814609791596799,7.36265216995032,0.000417657876713319,0.00859436535495714,"FDR_significant"
"ENSG00000137103","TMEM8B","ENSG00000137103_TMEM8B","protein_coding","chr9",35814451,35865518,"+",1.18947371407005,4.0546118071793,0.000420399860600736,0.00863850054467364,"Up_in_Ssh1"
"ENSG00000162444","RBP7","ENSG00000162444_RBP7","protein_coding","chr1",9997206,10016021,"+",1.63829184184907,2.28876538069702,0.00042469548742468,0.00871287019205387,"Up_in_Ssh1"
"ENSG00000106366","SERPINE1","ENSG00000106366_SERPINE1","protein_coding","chr7",101127104,101139247,"+",1.0785251200622,8.57637580575892,0.000425223721525648,0.00871287019205387,"Up_in_Ssh1"
"ENSG00000152240","HAUS1","ENSG00000152240_HAUS1","protein_coding","chr18",46104378,46128333,"+",-0.863683383188891,5.22412842132281,0.000426806672569903,0.00873293539660003,"FDR_significant"
"ENSG00000089685","BIRC5","ENSG00000089685_BIRC5","protein_coding","chr17",78214186,78225636,"+",-1.08119649581018,6.87407082510412,0.000428782938253368,0.00876098020448194,"Down_in_Ssh1"
"ENSG00000167653","PSCA","ENSG00000167653_PSCA","protein_coding","chr8",142670308,142682725,"+",1.56083773199359,2.90357285621055,0.000440546477633554,0.00898863941529901,"Up_in_Ssh1"
"ENSG00000118007","STAG1","ENSG00000118007_STAG1","protein_coding","chr3",136336236,136752403,"-",-0.878515146209044,5.96579769612035,0.000445282454442373,0.00907247321966671,"FDR_significant"
"ENSG00000008516","MMP25","ENSG00000008516_MMP25","protein_coding","chr16",3046062,3060726,"+",1.61786739887098,2.30199468596627,0.000451813981193501,0.00916846285522339,"Up_in_Ssh1"
"ENSG00000099953","MMP11","ENSG00000099953_MMP11","protein_coding","chr22",23768226,23784316,"+",1.58898848721488,1.83431396389731,0.000452079119722516,0.00916846285522339,"Up_in_Ssh1"
"ENSG00000172167","MTBP","ENSG00000172167_MTBP","protein_coding","chr8",120445400,120542133,"+",-0.940147124192952,5.33788549193652,0.000452492302036099,0.00916846285522339,"FDR_significant"
"ENSG00000162613","FUBP1","ENSG00000162613_FUBP1","protein_coding","chr1",77944055,77979110,"-",-0.840116543432459,6.25665277880791,0.000452528859299703,0.00916846285522339,"FDR_significant"
"ENSG00000162552","WNT4","ENSG00000162552_WNT4","protein_coding","chr1",22117313,22143969,"-",1.80844355161576,2.19945765952096,0.000458957669391322,0.00928570859498583,"Up_in_Ssh1"
"ENSG00000125538","IL1B","ENSG00000125538_IL1B","protein_coding","chr2",112829751,112836816,"-",1.48794741825712,2.82593699008677,0.000464981870070426,0.00939445214027763,"Up_in_Ssh1"
"ENSG00000075702","WDR62","ENSG00000075702_WDR62","protein_coding","chr19",36054649,36105108,"+",-1.03169959367166,5.44502876453961,0.0004829082404644,0.0097430273452692,"Down_in_Ssh1"
"ENSG00000162645","GBP2","ENSG00000162645_GBP2","protein_coding","chr1",89106132,89150456,"-",1.52019606235708,3.56949057558259,0.00048762759903687,0.00982454157056736,"Up_in_Ssh1"
"ENSG00000217801","ENSG00000217801","ENSG00000217801_ENSG00000217801","transcribed_unprocessed_pseudogene","chr1",1063079,1069355,"+",1.64881073205178,1.61969207558802,0.000494570454309587,0.0099505649402538,"Up_in_Ssh1"
"ENSG00000142920","AZIN2","ENSG00000142920_AZIN2","protein_coding","chr1",33081104,33123492,"+",1.2600424778705,3.73996954845226,0.000500615499233984,0.0100446215567904,"Up_in_Ssh1"
"ENSG00000197858","GPAA1","ENSG00000197858_GPAA1","protein_coding","chr8",144082337,144093149,"+",-0.80639891432812,6.13629121294757,0.00050085540260237,0.0100446215567904,"FDR_significant"
"ENSG00000100162","CENPM","ENSG00000100162_CENPM","protein_coding","chr22",41938737,41947152,"-",-1.14901240683999,4.13249656033622,0.000501328408959122,0.0100446215567904,"Down_in_Ssh1"
"ENSG00000069188","SDK2","ENSG00000069188_SDK2","protein_coding","chr17",73334384,73644445,"-",3.98557688977457,-1.05500694521067,0.000507009924117125,0.01014440603358,"Up_in_Ssh1"
"ENSG00000255302","EID1","ENSG00000255302_EID1","protein_coding","chr15",48878134,48880173,"+",-1.05351031406917,6.2577743041803,0.000515258765501363,0.0102952117427386,"Down_in_Ssh1"
"ENSG00000114315","HES1","ENSG00000114315_HES1","protein_coding","chr3",194136148,194138732,"+",1.06113140590206,4.14579318881165,0.000517461994393396,0.0103249727046826,"Up_in_Ssh1"
"ENSG00000125895","TMEM74B","ENSG00000125895_TMEM74B","protein_coding","chr20",1180561,1185415,"-",1.35233451020816,3.45673725187759,0.00052157085295164,0.0103926225327802,"Up_in_Ssh1"
"ENSG00000230798","FOXD3-AS1","ENSG00000230798_FOXD3-AS1","lncRNA","chr1",63320878,63324441,"-",1.7975772550679,1.5329486428517,0.000529806141471737,0.0105421948315408,"Up_in_Ssh1"
"ENSG00000143546","S100A8","ENSG00000143546_S100A8","protein_coding","chr1",153390032,153391073,"-",1.83633496130805,1.45373220743922,0.000530870027219606,0.0105488541397786,"Up_in_Ssh1"
"ENSG00000265972","TXNIP","ENSG00000265972_TXNIP","protein_coding","chr1",145992435,145996579,"-",0.991570995459576,8.84437584143044,0.000537102199208971,0.0106580526937681,"FDR_significant"
"ENSG00000124466","LYPD3","ENSG00000124466_LYPD3","protein_coding","chr19",43460787,43465608,"-",0.839701426437142,5.95927669798911,0.00054029081654922,0.0107066396605493,"FDR_significant"
"ENSG00000052802","MSMO1","ENSG00000052802_MSMO1","protein_coding","chr4",165327667,165343164,"+",0.98861175895018,8.2222445189095,0.000543489245006861,0.0107531409958529,"FDR_significant"
"ENSG00000145293","ENOPH1","ENSG00000145293_ENOPH1","protein_coding","chr4",82430590,82461177,"+",-0.78481658619621,6.05961857240877,0.000544124098504376,0.0107531409958529,"FDR_significant"
"ENSG00000102962","CCL22","ENSG00000102962_CCL22","protein_coding","chr16",57358783,57366189,"+",2.72001243214511,1.13088375870069,0.0005508986610275,0.0108721692093094,"Up_in_Ssh1"
"ENSG00000228589","SPCS2P4","ENSG00000228589_SPCS2P4","processed_pseudogene","chr1",28095742,28096422,"-",1.50380877160083,3.47349192129957,0.000555698030394676,0.0109519451058439,"Up_in_Ssh1"
"ENSG00000072864","NDE1","ENSG00000072864_NDE1","protein_coding","chr16",15643267,15734691,"+",-0.964741988275914,5.39215814307331,0.000557247997611733,0.0109675503856481,"FDR_significant"
"ENSG00000011638","LDAF1","ENSG00000011638_LDAF1","protein_coding","chr16",21158377,21180616,"+",0.85328588364512,5.28035387108278,0.000559548434343804,0.0109978636565455,"FDR_significant"
"ENSG00000066248","NGEF","ENSG00000066248_NGEF","protein_coding","chr2",232878701,233013256,"-",2.26644249990687,0.808609397402918,0.000560986481313564,0.0110111674880353,"Up_in_Ssh1"
"ENSG00000127561","SYNGR3","ENSG00000127561_SYNGR3","protein_coding","chr16",1989660,1994275,"+",1.41489681287487,2.85560988187123,0.00056491003820947,0.0110731553018133,"Up_in_Ssh1"
"ENSG00000135114","OASL","ENSG00000135114_OASL","protein_coding","chr12",121017763,121039246,"-",1.76050730304631,4.49487820558053,0.000566692710984113,0.0110930673303061,"Up_in_Ssh1"
"ENSG00000141854","MISP3","ENSG00000141854_MISP3","protein_coding","chr19",14072536,14075062,"+",1.34958642345256,2.9264788522193,0.000567866290740457,0.0111010185970965,"Up_in_Ssh1"
"ENSG00000128944","KNSTRN","ENSG00000128944_KNSTRN","protein_coding","chr15",40382721,40394288,"+",-1.01518149060079,6.40232000484775,0.000575317568544864,0.0112315033017139,"Down_in_Ssh1"
"ENSG00000182866","LCK","ENSG00000182866_LCK","protein_coding","chr1",32251244,32286165,"+",2.47466241907263,0.288643866365101,0.000578845967617521,0.0112715118823472,"Up_in_Ssh1"
"ENSG00000170540","ARL6IP1","ENSG00000170540_ARL6IP1","protein_coding","chr16",18791669,18801572,"-",-1.07250845489222,7.61585515234547,0.000578925295768284,0.0112715118823472,"Down_in_Ssh1"
"ENSG00000221968","FADS3","ENSG00000221968_FADS3","protein_coding","chr11",61873519,61892051,"-",1.19263562591037,6.78760395203602,0.000580253631834679,0.0112821895673662,"Up_in_Ssh1"
"ENSG00000270885","RASL10B","ENSG00000270885_RASL10B","protein_coding","chr17",35731639,35743521,"+",1.47447828766114,2.10598774028773,0.000582351504099267,0.0113077810178523,"Up_in_Ssh1"
"ENSG00000088205","DDX18","ENSG00000088205_DDX18","protein_coding","chr2",117814691,117832377,"+",-0.811750379693801,6.7639798954774,0.000584048181947947,0.0113255241287654,"FDR_significant"
"ENSG00000085840","ORC1","ENSG00000085840_ORC1","protein_coding","chr1",52372829,52404423,"-",-1.17231061684698,4.52566698444859,0.000585974975891748,0.0113476760391567,"Down_in_Ssh1"
"ENSG00000105429","MEGF8","ENSG00000105429_MEGF8","protein_coding","chr19",42325609,42378769,"+",0.907759083641226,6.26932469399042,0.000590049366470316,0.0113969450102101,"FDR_significant"
"ENSG00000079337","RAPGEF3","ENSG00000079337_RAPGEF3","protein_coding","chr12",47734363,47771040,"-",1.90774778443233,3.41609636774288,0.000590671910644905,0.0113969450102101,"Up_in_Ssh1"
"ENSG00000113916","BCL6","ENSG00000113916_BCL6","protein_coding","chr3",187721377,187745725,"-",0.865736566215698,5.02820484444288,0.00059088267369401,0.0113969450102101,"FDR_significant"
"ENSG00000100385","IL2RB","ENSG00000100385_IL2RB","protein_coding","chr22",37118666,37175118,"-",2.38810551445789,0.585310673999931,0.000594724133026274,0.0114557647248443,"Up_in_Ssh1"
"ENSG00000130270","ATP8B3","ENSG00000130270_ATP8B3","protein_coding","chr19",1782075,1812276,"-",2.23508341154118,0.756803396906565,0.000596252640269391,0.0114699344336928,"Up_in_Ssh1"
"ENSG00000123213","NLN","ENSG00000123213_NLN","protein_coding","chr5",65722205,65871725,"+",-0.84475077993286,5.30271099709916,0.000598752609276678,0.0115027294100882,"FDR_significant"
"ENSG00000109089","CDR2L","ENSG00000109089_CDR2L","protein_coding","chr17",74987632,75005800,"+",0.855013078714182,5.17845495541731,0.000600896548230706,0.0115162917127501,"FDR_significant"
"ENSG00000221829","FANCG","ENSG00000221829_FANCG","protein_coding","chr9",35073835,35080004,"-",-0.830630315203822,5.49168581630408,0.000601050756472165,0.0115162917127501,"FDR_significant"
"ENSG00000090238","YPEL3","ENSG00000090238_YPEL3","protein_coding","chr16",30092314,30096915,"-",0.869292220215488,5.72462652712473,0.000602333488032008,0.0115256034892474,"FDR_significant"
"ENSG00000063180","CA11","ENSG00000063180_CA11","protein_coding","chr19",48637946,48646187,"-",1.17174433031689,4.22982145330882,0.000605459119550214,0.0115565665259089,"Up_in_Ssh1"
"ENSG00000169047","IRS1","ENSG00000169047_IRS1","protein_coding","chr2",226731312,226799820,"-",1.15745806153942,3.73247271378419,0.000605549386605763,0.0115565665259089,"Up_in_Ssh1"
"ENSG00000167123","CERCAM","ENSG00000167123_CERCAM","protein_coding","chr9",128411751,128437351,"+",0.88326218458351,6.55236956960115,0.000607809922235905,0.0115844246838796,"FDR_significant"
"ENSG00000185347","TEDC1","ENSG00000185347_TEDC1","protein_coding","chr14",105489855,105499575,"+",-1.23596528069783,3.88465492991719,0.000610357054149224,0.0116176646648983,"Down_in_Ssh1"
"ENSG00000095587","TLL2","ENSG00000095587_TLL2","protein_coding","chr10",96364608,96513926,"-",1.52601137232698,2.28576092923039,0.000612604998689035,0.0116451299750796,"Up_in_Ssh1"
"ENSG00000100292","HMOX1","ENSG00000100292_HMOX1","protein_coding","chr22",35380361,35394214,"+",1.35807457513359,3.45291016933787,0.0006198872926398,0.0117680965555477,"Up_in_Ssh1"
"ENSG00000277945","ENSG00000277945","ENSG00000277945_ENSG00000277945","lncRNA","chr12",65830750,65831050,"+",-2.8692976568631,-0.611063005965927,0.000621923893187285,0.0117912857651996,"Down_in_Ssh1"
"ENSG00000049541","RFC2","ENSG00000049541_RFC2","protein_coding","chr7",74231499,74254458,"-",-0.792893604901431,6.71609058804224,0.000625985875305622,0.0118467387559292,"FDR_significant"
"ENSG00000165891","E2F7","ENSG00000165891_E2F7","protein_coding","chr12",77021248,77065569,"-",-1.01069886298854,4.84216265229511,0.00062648659949439,0.0118467387559292,"Down_in_Ssh1"
"ENSG00000104142","VPS18","ENSG00000104142_VPS18","protein_coding","chr15",40894450,40903975,"+",0.968330342337565,4.38799292710246,0.000631996387563043,0.0119353260345783,"FDR_significant"
"ENSG00000137404","NRM","ENSG00000137404_NRM","protein_coding","chr6",30688047,30691420,"-",-0.86644479320146,5.22097235775072,0.000634493704662534,0.0119668656214449,"FDR_significant"
"ENSG00000105516","DBP","ENSG00000105516_DBP","protein_coding","chr19",48630030,48637379,"-",1.17398475918801,3.9321470444341,0.000637270751839699,0.011986303283753,"Up_in_Ssh1"
"ENSG00000125744","RTN2","ENSG00000125744_RTN2","protein_coding","chr19",45485294,45497055,"-",1.29674753569276,3.35682187088741,0.000637577872339982,0.011986303283753,"Up_in_Ssh1"
"ENSG00000106771","TMEM245","ENSG00000106771_TMEM245","protein_coding","chr9",109015135,109119947,"-",-0.805447767687092,6.25461265758546,0.000638010060036627,0.011986303283753,"FDR_significant"
"ENSG00000206228","HNRNPA1P4","ENSG00000206228_HNRNPA1P4","processed_pseudogene","chr8",82291624,82292379,"-",7.06311744055963,-1.06273138234709,0.000639711837990274,0.0120026867034595,"Up_in_Ssh1"
"ENSG00000165480","SKA3","ENSG00000165480_SKA3","protein_coding","chr13",21153595,21176552,"-",-1.03293538649947,5.22237821329667,0.000644187051132972,0.0120615453199919,"Down_in_Ssh1"
"ENSG00000171617","ENC1","ENSG00000171617_ENC1","protein_coding","chr5",74627406,74641424,"-",-0.905480702687743,5.23998506871847,0.000645554615672488,0.0120615453199919,"FDR_significant"
"ENSG00000119681","LTBP2","ENSG00000119681_LTBP2","protein_coding","chr14",74498183,74612378,"-",0.989798662298821,5.97465567339922,0.000646548013174019,0.0120615453199919,"FDR_significant"
"ENSG00000166924","NYAP1","ENSG00000166924_NYAP1","protein_coding","chr7",100483927,100494802,"+",1.75076061965251,2.81943132634772,0.000646664561096551,0.0120615453199919,"Up_in_Ssh1"
"ENSG00000165182","CXorf58","ENSG00000165182_CXorf58","protein_coding","chrX",23908006,23939509,"+",2.35544989958574,0.14485795117632,0.000647017777430784,0.0120615453199919,"Up_in_Ssh1"
"ENSG00000105419","MEIS3","ENSG00000105419_MEIS3","protein_coding","chr19",47403124,47419527,"-",1.76148043347647,1.56711504485047,0.00064803755399331,0.0120650080515666,"Up_in_Ssh1"
"ENSG00000182774","RPS17","ENSG00000182774_RPS17","protein_coding","chr15",82536750,82540459,"-",-1.28421849561281,3.2007426128686,0.000649937280517366,0.012076802677425,"Down_in_Ssh1"
"ENSG00000126953","TIMM8A","ENSG00000126953_TIMM8A","protein_coding","chrX",101345661,101348742,"-",-1.03322053227769,4.49884682431691,0.000650340749738289,0.012076802677425,"Down_in_Ssh1"
"ENSG00000167757","KLK11","ENSG00000167757_KLK11","protein_coding","chr19",51022216,51028039,"-",2.62763228097421,0.370024632698253,0.000656203415525321,0.0121490909106303,"Up_in_Ssh1"
"ENSG00000132518","GUCY2D","ENSG00000132518_GUCY2D","protein_coding","chr17",8002615,8020342,"+",1.94098570248679,0.585644921868539,0.000656546305561356,0.0121490909106303,"Up_in_Ssh1"
